"filename", "language", "Markdown", "PHP", "CSS", "JavaScript", "Properties", "JSON", "XML", "HTML", "comment", "blank", "total"
"c:\wamp64\www\financiera\utils\plugins\popper\umd\popper-utils.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\wamp64\www\financiera\utils\plugins\popper\umd\popper.js", "JavaScript", 0, 0, 0, 1247, 0, 0, 0, 0, 1051, 327, 2625
"c:\wamp64\www\financiera\utils\plugins\popper\umd\popper.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\wamp64\www\financiera\utils\plugins\raphael\Gruntfile.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 0, 5, 6, 73
"c:\wamp64\www\financiera\utils\plugins\raphael\raphael.js", "JavaScript", 0, 0, 0, 5912, 0, 0, 0, 0, 2396, 130, 8438
"c:\wamp64\www\financiera\utils\plugins\raphael\raphael.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\wamp64\www\financiera\utils\plugins\raphael\raphael.no-deps.js", "JavaScript", 0, 0, 0, 5652, 0, 0, 0, 0, 2231, 128, 8011
"c:\wamp64\www\financiera\utils\plugins\raphael\raphael.no-deps.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\wamp64\www\financiera\utils\plugins\select2-bootstrap4-theme\select2-bootstrap4.css", "CSS", 0, 0, 176, 0, 0, 0, 0, 0, 0, 27, 203
"c:\wamp64\www\financiera\utils\plugins\select2-bootstrap4-theme\select2-bootstrap4.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3
"c:\wamp64\www\financiera\utils\plugins\select2\css\select2.css", "CSS", 0, 0, 425, 0, 0, 0, 0, 0, 0, 57, 482
"c:\wamp64\www\financiera\utils\plugins\select2\css\select2.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\af.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ar.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\az.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\bg.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\bn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\bs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\da.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\dsb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\el.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\es.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\et.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\eu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\fa.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\fi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\fr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\gl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\he.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\hi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\hr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\hsb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\hu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\hy.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\id.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\is.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ja.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ka.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\km.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ko.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\lt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\mk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ms.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ne.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ps.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\pt-BR.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\sr-Cyrl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\sr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\sv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\th.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\tk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\uk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\vi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\zh-CN.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\i18n\zh-TW.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\wamp64\www\financiera\utils\plugins\select2\js\select2.full.js", "JavaScript", 0, 0, 0, 5102, 0, 0, 0, 0, 384, 1335, 6821
"c:\wamp64\www\financiera\utils\plugins\select2\js\select2.full.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\select2\js\select2.js", "JavaScript", 0, 0, 0, 4591, 0, 0, 0, 0, 332, 1186, 6109
"c:\wamp64\www\financiera\utils\plugins\select2\js\select2.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\sparklines\sparkline.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 6, 33, 211
"c:\wamp64\www\financiera\utils\plugins\sparklines\sparkline.mjs", "JavaScript", 0, 0, 0, 152, 0, 0, 0, 0, 0, 28, 180
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ar-AR.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ar-AR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-az-AZ.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 23, 0, 194
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-az-AZ.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-bg-BG.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-bg-BG.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-bn-BD.js", "JavaScript", 0, 0, 0, 176, 0, 0, 0, 0, 13, 0, 189
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-bn-BD.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ca-ES.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ca-ES.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-cs-CZ.js", "JavaScript", 0, 0, 0, 166, 0, 0, 0, 0, 13, 0, 179
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-cs-CZ.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-da-DK.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-da-DK.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-de-CH.js", "JavaScript", 0, 0, 0, 173, 0, 0, 0, 0, 13, 0, 186
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-de-CH.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-de-DE.js", "JavaScript", 0, 0, 0, 173, 0, 0, 0, 0, 13, 0, 186
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-de-DE.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-el-GR.js", "JavaScript", 0, 0, 0, 179, 0, 0, 0, 0, 13, 0, 192
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-el-GR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-en-US.js", "JavaScript", 0, 0, 0, 248, 0, 0, 0, 0, 25, 6, 279
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-en-US.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-es-ES.js", "JavaScript", 0, 0, 0, 178, 0, 0, 0, 0, 13, 0, 191
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-es-ES.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-es-EU.js", "JavaScript", 0, 0, 0, 170, 0, 0, 0, 0, 13, 0, 183
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-es-EU.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-fa-IR.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-fa-IR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-fi-FI.js", "JavaScript", 0, 0, 0, 169, 0, 0, 0, 0, 13, 0, 182
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-fi-FI.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-fr-FR.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-fr-FR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-gl-ES.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-gl-ES.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-he-IL.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-he-IL.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-hr-HR.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-hr-HR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-hu-HU.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-hu-HU.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-id-ID.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-id-ID.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-it-IT.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-it-IT.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ja-JP.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ja-JP.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ko-KR.js", "JavaScript", 0, 0, 0, 173, 0, 0, 0, 0, 13, 0, 186
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ko-KR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-lt-LT.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-lt-LT.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-lt-LV.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-lt-LV.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-mn-MN.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 14, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-mn-MN.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-nb-NO.js", "JavaScript", 0, 0, 0, 170, 0, 0, 0, 0, 13, 0, 183
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-nb-NO.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-nl-NL.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-nl-NL.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-pl-PL.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-pl-PL.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-pt-BR.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-pt-BR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-pt-PT.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-pt-PT.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ro-RO.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ro-RO.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ru-RU.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ru-RU.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sk-SK.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sk-SK.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sl-SI.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sl-SI.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sr-RS-Latin.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sr-RS-Latin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sr-RS.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sr-RS.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sv-SE.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-sv-SE.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ta-IN.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-ta-IN.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-th-TH.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-th-TH.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-tr-TR.js", "JavaScript", 0, 0, 0, 173, 0, 0, 0, 0, 13, 0, 186
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-tr-TR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-uk-UA.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 13, 0, 185
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-uk-UA.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-uz-UZ.js", "JavaScript", 0, 0, 0, 128, 0, 0, 0, 0, 13, 0, 141
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-uz-UZ.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-vi-VN.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-vi-VN.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-zh-CN.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-zh-CN.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-zh-TW.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 13, 0, 184
"c:\wamp64\www\financiera\utils\plugins\summernote\lang\summernote-zh-TW.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\wamp64\www\financiera\utils\plugins\summernote\plugin\databasic\summernote-ext-databasic.css", "CSS", 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"c:\wamp64\www\financiera\utils\plugins\summernote\plugin\databasic\summernote-ext-databasic.js", "JavaScript", 0, 0, 0, 218, 0, 0, 0, 0, 25, 49, 292
"c:\wamp64\www\financiera\utils\plugins\summernote\plugin\hello\summernote-ext-hello.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 23, 8, 83
"c:\wamp64\www\financiera\utils\plugins\summernote\plugin\specialchars\summernote-ext-specialchars.js", "JavaScript", 0, 0, 0, 248, 0, 0, 0, 0, 24, 40, 312
